"","Species","Year","Quarter","IntercatchMetierTag","VesselLenthCategory","Area","Landings","Value","value_euro","FDFVessel","Discards","Country","ID"
"5993","SKA",2020,2,"OTB_DEF_>=120_0_0","24<40m","27.4.a",662.2042,4869.36,538.3175,NA,NA,"NO",5993
"5994","SKA",2020,3,"GNS_DEF_120-219_0_0","24<40m","27.4.a",5152.614,122500.1,13542.63,NA,NA,"NO",5994
"5995","SKA",2020,3,"OTB_DEF_>=120_0_0","24<40m","27.4.a",300.368,4846.792,535.8226,NA,NA,"NO",5995
"5996","SKA",2020,4,"GNS_DEF_>=220_0_0","24<40m","27.4.a",333.0538,12217.09,1350.624,NA,NA,"NO",5996
"5997","SKA",2020,4,"OTB_DEF_>=120_0_0","24<40m","27.4.a",480.4362,6487.846,717.2443,NA,NA,"NO",5997
"5998","SKA",2021,1,"OTB_DEF_>=120_0_0","24<40m","27.4.a",5333.295,73878.08,8167.37,NA,NA,"NO",5998
"5999","SPR",2015,1,"MIS_MIS_0_0_0","=40m","27.4.b",115936.3,281029.6,31068.38,NA,NA,"NO",5999
"6000","SPR",2015,1,"MIS_MIS_0_0_0","=40m","27.4.c",4974689,12166768,1345061,NA,NA,"NO",6000
"6001","SPR",2015,1,"OTB_DEF_16-31_0_0","=40m","27.4.b",77932.67,223438.5,24701.58,NA,NA,"NO",6001
"6002","SPR",2015,1,"OTB_DEF_16-31_0_0","=40m","27.4.c",74482.67,186951.5,20667.86,NA,NA,"NO",6002
"6003","SPR",2015,1,"OTB_DEF_16-31_0_0","24<40m","27.4.b",290155,738283.3,81618.69,NA,NA,"NO",6003
"6004","SPR",2015,1,"OTB_SPF_16-31_0_0","=40m","27.4.c",408840.8,1032870,114185.8,NA,NA,"NO",6004
"6005","SPR",2015,1,"OTM_DEF_16-31_0_0","=40m","27.4.b",157748.9,389335.2,43041.79,NA,NA,"NO",6005
"6006","SPR",2015,1,"OTM_SPF_16-31_0_0","=40m","27.4.c",132658.2,327135.2,36165.46,NA,NA,"NO",6006
"6007","SPR",2015,1,"PS_SPF_>0_0_0","=40m","27.4.c",385036.1,712316.7,78748.04,NA,NA,"NO",6007
"6008","SPR",2015,1,"PS_SPF_16-31_0_0","=40m","27.4.c",556179.1,1358189,150150.5,NA,NA,"NO",6008
"6009","SPR",2015,3,"MIS_MIS_0_0_0","10<24m","27.4.a",16889.19,128357.9,14190.22,NA,NA,"NO",6009
"6010","SPR",2015,3,"MIS_MIS_0_0_0","24<40m","27.4.a",35000,343850.1,38013.31,NA,NA,"NO",6010
"6011","SPR",2015,4,"MIS_MIS_0_0_0","10<24m","27.3.a.20",33878.13,93356.58,10320.76,NA,NA,"NO",6011
"6012","SPR",2015,4,"MIS_MIS_0_0_0","10<24m","27.4.a",5629.73,42785.95,4730.072,NA,NA,"NO",6012
"6013","SPR",2016,1,"MIS_MIS_0_0_0","=40m","27.4.b",1016022,3287818,363474.8,NA,NA,"NO",6013
"6014","SPR",2016,1,"MIS_MIS_0_0_0","=40m","27.4.c",100870,271299.6,29992.71,NA,NA,"NO",6014
"6015","SPR",2016,1,"MIS_MIS_0_0_0","10<24m","27.3.a.20",6037.609,30188.04,3337.349,NA,NA,"NO",6015
"6016","SPR",2016,1,"OTB_DEF_<16_0_0","=40m","27.4.b",210128.6,556525.7,61525.03,NA,NA,"NO",6016
"6017","SPR",2016,1,"OTB_DEF_16-31_0_0","=40m","27.4.a",17894.69,47743.04,5278.089,NA,NA,"NO",6017
"6018","SPR",2016,1,"OTB_DEF_16-31_0_0","=40m","27.4.b",1587657,NA,NA,NA,NA,"NO",6018
"6019","SPR",2016,1,"OTB_DEF_16-31_0_0","=40m","27.4.c",150750,NA,NA,NA,NA,"NO",6019
"6020","SPR",2016,1,"OTB_SPF_16-31_0_0","=40m","27.4.b",21220.52,57611.54,6369.071,NA,NA,"NO",6020
"6021","SPR",2016,1,"OTM_DEF_<16_0_0","=40m","27.4.b",312584,843976.8,93303.32,NA,NA,"NO",6021
"6022","SPR",2016,1,"OTM_DEF_16-31_0_0","=40m","27.4.b",107557,283965.6,31392.97,NA,NA,"NO",6022
"6023","SPR",2016,1,"OTM_SPF_16-31_0_0","=40m","27.4.b",95494.1,248093.7,27427.25,NA,NA,"NO",6023
"6024","SPR",2016,1,"PS_SPF_>0_0_0","=40m","27.4.b",106560.5,279827.9,30935.53,NA,NA,"NO",6024
"6025","SPR",2016,1,"PTM_DEF_<16_0_0","=40m","27.4.b",719005,1875389,207328,NA,NA,"NO",6025
"6026","SPR",2016,1,"PTM_DEF_<16_0_0","=40m","27.4.c",69183.85,178356,19717.61,NA,NA,"NO",6026
"6027","SPR",2016,1,"PTM_DEF_16-31_0_0","=40m","27.4.b",103767.4,269167.5,29757.01,NA,NA,"NO",6027
"6028","SPR",2016,1,"PTM_DEF_32-69_0_0","=40m","27.4.b",77488.28,201624.5,22289.99,NA,NA,"NO",6028
"6029","SPR",2016,1,"PTM_DEF_32-69_0_0","=40m","27.4.c",55348.77,144017.5,15921.42,NA,NA,"NO",6029
"6030","SPR",2016,3,"MIS_MIS_0_0_0","=40m","27.4.b",294791.7,791977.3,87554.68,NA,NA,"NO",6030
"6031","SPR",2016,3,"MIS_MIS_0_0_0","24<40m","27.4.a",56767.61,357635.9,39537.37,NA,NA,"NO",6031
"6032","SPR",2016,3,"OTB_DEF_>=120_0_0","=40m","27.4.b",725659.7,1948120,215368.6,NA,NA,"NO",6032
"6033","SPR",2016,3,"OTB_DEF_16-31_0_0","=40m","27.4.b",6616459,NA,NA,NA,NA,"NO",6033
"6034","SPR",2016,3,"OTB_DEF_16-31_0_0","24<40m","27.4.b",393933.3,1092518,120780.1,NA,NA,"NO",6034
"6035","SPR",2016,3,"OTB_SPF_16-31_0_0","=40m","27.4.b",555886.3,1545364,170843.1,NA,NA,"NO",6035
"6036","SPR",2016,3,"OTM_DEF_16-31_0_0","=40m","27.4.b",2704280,NA,NA,NA,NA,"NO",6036
"6037","SPR",2016,3,"OTM_DEF_32-69_0_0","=40m","27.4.b",184336.4,506925.1,56041.59,NA,NA,"NO",6037
"6038","SPR",2016,3,"OTM_SPF_16-31_0_0","=40m","27.4.b",540358.7,1421245,157121.5,NA,NA,"NO",6038
"6039","SPR",2016,3,"PTM_DEF_>=120_0_0","=40m","27.4.b",50369.36,135420.1,14970.96,NA,NA,"NO",6039
"6040","SPR",2016,3,"PTM_DEF_16-31_0_0","=40m","27.4.b",1926801,5234071,578637,NA,NA,"NO",6040
"6041","SPR",2016,3,"PTM_DEF_32-69_0_0","=40m","27.4.b",1218688,3275672,362132.1,NA,NA,"NO",6041
"6042","SPR",2016,4,"MIS_MIS_0_0_0","10<24m","27.3.a.20",127575.7,645884,71403.77,NA,NA,"NO",6042
"6043","SPR",2017,3,"MIS_MIS_0_0_0","24<40m","27.4.a",32020,208130,23009.19,NA,NA,"NO",6043
"6044","SPR",2017,3,"OTB_DEF_16-31_0_0","=40m","27.4.b",1139871,2166262,239484.6,NA,NA,"NO",6044
"6045","SPR",2017,3,"OTM_DEF_16-31_0_0","=40m","27.4.b",1723934,3200170,353785.2,NA,NA,"NO",6045
"6046","SPR",2017,3,"PTM_DEF_>=120_0_0","=40m","27.4.b",561461.4,1066776,117934.3,NA,NA,"NO",6046
"6047","SPR",2017,3,"PTM_DEF_16-31_0_0","=40m","27.4.b",567031.8,1077670,119138.6,NA,NA,"NO",6047
"6048","SPR",2017,3,"PTM_DEF_32-69_0_0","=40m","27.4.b",556228.4,1058073,116972.1,NA,NA,"NO",6048
"6049","SPR",2017,4,"MIS_MIS_0_0_0","=40m","27.4.b",1579316,4918483,543748.1,NA,NA,"NO",6049
"6050","SPR",2017,4,"MIS_MIS_0_0_0","10<24m","27.3.a.20",109434,412225,45572.29,NA,NA,"NO",6050
"6051","SPR",2017,4,"OTB_DEF_<16_0_0","=40m","27.4.b",349030.6,704889,77926.89,NA,NA,"NO",6051
"6052","SPR",2017,4,"OTB_DEF_>=120_0_0","=40m","27.4.b",321805.1,642587.8,71039.37,NA,NA,"NO",6052
"6053","SPR",2017,4,"OTB_DEF_16-31_0_0","=40m","27.4.b",280619.1,559776.7,61884.44,NA,NA,"NO",6053
"6054","SPR",2017,4,"OTM_DEF_>0_0_0","=40m","27.4.b",22882.31,44620.51,4932.886,NA,NA,"NO",6054
"6055","SPR",2017,4,"OTM_DEF_16-31_0_0","=40m","27.4.b",799651.1,1608563,177829.9,NA,NA,"NO",6055
"6056","SPR",2017,4,"OTM_DEF_32-69_0_0","=40m","27.4.b",47671.48,92959.39,10276.85,NA,NA,"NO",6056
"6057","SPR",2017,4,"PTM_DEF_16-31_0_0","=40m","27.4.b",559484.1,NA,NA,NA,NA,"NO",6057
"6058","SPR",2017,4,"PTM_DEF_32-69_0_0","=40m","27.4.b",894971,1760132,194586.1,NA,NA,"NO",6058
"6059","SPR",2018,1,"MIS_MIS_0_0_0","=40m","27.4.c",215824.2,453230.8,50105.57,NA,NA,"NO",6059
"6060","SPR",2018,1,"MIS_MIS_0_0_0","10<24m","27.3.a.20",95202.53,324395.2,35862.54,NA,NA,"NO",6060
"6061","SPR",2018,3,"OTB_DEF_<16_0_0","=40m","27.4.b",1092789,3134034,346473.8,NA,NA,"NO",6061
"6062","SPR",2018,3,"OTB_DEF_16-31_0_0","=40m","27.4.b",1908965,5498542,607874.9,NA,NA,"NO",6062
"6063","SPR",2018,3,"OTB_DEF_16-31_0_0","24<40m","27.4.b",403821.5,1167992,129123.8,NA,NA,"NO",6063
"6064","SPR",2018,3,"OTB_DEF_32-69_0_0","=40m","27.4.b",19706.89,56342.67,6228.795,NA,NA,"NO",6064
"6065","SPR",2018,3,"OTB_SPF_16-31_0_0","=40m","27.4.b",132440.3,381888.9,42218.58,NA,NA,"NO",6065
"6066","SPR",2018,3,"OTM_DEF_<16_0_0","=40m","27.4.b",763478.3,2194228,242576.3,NA,NA,"NO",6066
"6067","SPR",2018,3,"OTM_DEF_16-31_0_0","=40m","27.4.b",620092.3,1754861,194003.4,NA,NA,"NO",6067
"6068","SPR",2018,3,"OTM_DEF_32-69_0_0","=40m","27.4.a",30000,391951.9,43331.07,NA,NA,"NO",6068
"6069","SPR",2018,3,"OTM_DEF_32-69_0_0","=40m","27.4.b",614308.1,1834675,202827,NA,NA,"NO",6069
"6070","SPR",2018,3,"OTM_DEF_32-69_0_0","24<40m","27.4.b",145089.2,424519.7,46931.5,NA,NA,"NO",6070
"6071","SPR",2018,3,"OTM_SPF_<16_0_0","=40m","27.4.b",445960.9,1355359,149837.7,NA,NA,"NO",6071
"6072","SPR",2018,3,"PTM_DEF_16-31_0_0","=40m","27.4.b",38297.87,102331.9,11313,NA,NA,"NO",6072
"6073","SPR",2018,4,"MIS_MIS_0_0_0","=40m","27.4.b",1105546,3658216,404423.1,NA,NA,"NO",6073
"6074","SPR",2018,4,"MIS_MIS_0_0_0","=40m","27.4.c",240916.9,712550.4,78773.87,NA,NA,"NO",6074
"6075","SPR",2018,4,"MIS_MIS_0_0_0","10<24m","27.3.a.20",39646.82,142735.7,15779.72,NA,NA,"NO",6075
"6076","SPR",2018,4,"OTB_DEF_16-31_0_0","=40m","27.4.b",528968.3,NA,NA,NA,NA,"NO",6076
"6077","SPR",2018,4,"OTB_DEF_32-69_0_0","=40m","27.4.b",19704.69,60849.5,6727.034,NA,NA,"NO",6077
"6078","SPR",2018,4,"OTB_DEF_32-69_0_0","=40m","27.4.c",33231.63,101356.5,11205.16,NA,NA,"NO",6078
"6079","SPR",2018,4,"OTB_SPF_16-31_0_0","=40m","27.4.b",129732.5,379567,41961.9,NA,NA,"NO",6079
"6080","SPR",2018,4,"OTM_DEF_<16_0_0","=40m","27.4.b",646881.1,2042203,225769.7,NA,NA,"NO",6080
"6081","SPR",2018,4,"OTM_DEF_16-31_0_0","=40m","27.4.b",283507.3,850521.8,94026.88,NA,NA,"NO",6081
"6082","SPR",2018,4,"OTM_DEF_32-69_0_0","=40m","27.4.b",564754.9,1761986,194791.1,NA,NA,"NO",6082
"6083","SPR",2019,1,"MIS_MIS_0_0_0","=40m","27.4.c",572323,1607343,177695,NA,NA,"NO",6083
"6084","SPR",2019,1,"MIS_MIS_0_0_0","10<24m","27.3.a.20",48998.12,236543.5,26150.36,NA,NA,"NO",6084
"6085","SPR",2019,2,"MIS_MIS_0_0_0","=40m","27.4.a",30000,315323.5,34859.65,NA,NA,"NO",6085
"6086","SPR",2019,2,"OTM_DEF_<16_0_0","=40m","27.4.a",125000,1308471,144654.1,NA,NA,"NO",6086
"6087","SPR",2019,3,"MIS_MIS_0_0_0","=40m","27.4.b",3084296,9799539,1083359,NA,NA,"NO",6087
"6088","SPR",2019,3,"OTB_DEF_16-31_0_0","=40m","27.4.b",691302,2053941,227067.3,NA,NA,"NO",6088
"6089","SPR",2019,3,"OTM_DEF_16-31_0_0","=40m","27.4.b",1603233,NA,NA,NA,NA,"NO",6089
"6090","SPR",2019,3,"OTM_DEF_32-69_0_0","=40m","27.4.b",192033.5,599421.9,66267.29,NA,NA,"NO",6090
"6091","SPR",2019,3,"PTM_DEF_16-31_0_0","=40m","27.4.b",1188542,3814790,421732.7,NA,NA,"NO",6091
"6092","SPR",2019,4,"MIS_MIS_0_0_0","=40m","27.4.b",871477.4,2707445,299313.5,NA,NA,"NO",6092
"6093","SPR",2019,4,"MIS_MIS_0_0_0","24<40m","27.3.a.20",103410.7,455416.1,50347.17,NA,NA,"NO",6093
"6094","SPR",2019,4,"MIS_MIS_0_0_0","24<40m","27.4.a",12801.5,105422.4,11654.66,NA,NA,"NO",6094
"6095","SPR",2019,4,"OTB_CRU_16-31_0_0","=40m","27.4.b",657731.2,2078903,229826.9,NA,NA,"NO",6095
"6096","SPR",2019,4,"OTB_DEF_>=120_0_0","24<40m","27.4.b",419030.7,1319292,145850.3,NA,NA,"NO",6096
"6097","SPR",2019,4,"OTB_DEF_16-31_0_0","=40m","27.4.b",566772.9,NA,NA,NA,NA,"NO",6097
"6098","SPR",2019,4,"OTB_DEF_32-69_0_0","=40m","27.4.b",663861.3,2280297,252091.4,NA,NA,"NO",6098
"6099","SPR",2020,1,"MIS_MIS_0_0_0","24<40m","27.3.a.20",81235.86,414741.3,45850.48,NA,NA,"NO",6099
"6100","SPR",2020,3,"MIS_MIS_0_0_0","=40m","27.4.b",2297360,9096097,1005592,NA,NA,"NO",6100
"6101","SPR",2020,3,"OTB_CRU_16-31_0_0","=40m","27.4.b",1077234,3751497,414735.5,NA,NA,"NO",6101
"6102","SPR",2020,3,"OTB_DEF_16-31_0_0","=40m","27.4.b",984405.4,3311968,366144.7,NA,NA,"NO",6102
"6103","SPR",2020,3,"OTB_SPF_16-31_0_0","=40m","27.4.b",163109.7,556789,61554.14,NA,NA,"NO",6103
"6104","SPR",2020,3,"OTM_DEF_<16_0_0","=40m","27.4.b",609642.2,2093860,231480.4,NA,NA,"NO",6104
"6105","SPR",2020,3,"OTM_DEF_16-31_0_0","=40m","27.4.b",2133208,7332576,810631,NA,NA,"NO",6105
"6106","SPR",2020,3,"OTM_DEF_32-69_0_0","=40m","27.4.b",731139.8,2547467,281627.6,NA,NA,"NO",6106
"6107","SPR",2020,4,"MIS_MIS_0_0_0","=40m","27.4.b",1350561,6309155,697489.7,NA,NA,"NO",6107
"6108","SPR",2020,4,"MIS_MIS_0_0_0","10<24m","27.4.a",24268.75,154362.6,17065.1,NA,NA,"NO",6108
"6109","SPR",2020,4,"MIS_MIS_0_0_0","24<40m","27.3.a.20",29798.87,163893.8,18118.79,NA,NA,"NO",6109
"6110","SPR",2020,4,"MIS_MIS_0_0_0","24<40m","27.4.a",79925.88,566954.1,62677.91,NA,NA,"NO",6110
"6111","SPR",2020,4,"OTM_DEF_16-31_0_0","=40m","27.4.c",668409.1,2449692,270818.3,NA,NA,"NO",6111
"6112","SPR",2020,4,"SSC_DEF_<16_0_0","24<40m","27.3.a.20",271870,1442625,159485.1,NA,NA,"NO",6112
"6113","SPR",2021,1,"MIS_MIS_0_0_0","24<40m","27.3.a.20",50620.52,238746.2,26393.87,NA,NA,"NO",6113
"6114","SPR",2021,1,"SSC_DEF_<16_0_0","24<40m","27.3.a.20",21449.65,115802.2,12802.16,NA,NA,"NO",6114
"6115","SPR",2021,4,"MIS_MIS_0_0_0","24<40m","27.3.a.20",234349.8,1632288,180452.7,NA,NA,"NO",6115
"6116","TUR",2015,2,"MIS_MIS_0_0_0","24<40m","27.4.b",299.8954,11118.74,1229.199,NA,NA,"NO",6116
"6117","TUR",2015,4,"OTB_DEF_>=120_0_0","24<40m","27.3.a.20",697.7079,38049.61,4206.461,NA,NA,"NO",6117
"6118","TUR",2016,4,"OTB_CRU_>=120_0_0","10<24m","27.3.a.20",296.4726,NA,NA,NA,NA,"NO",6118
"6119","TUR",2021,3,"GNS_DEF_>=220_0_0","24<40m","27.4.b",17.55102,3034.922,335.5167,NA,NA,"NO",6119
"6120","WHB",2015,1,"OTB_CRU_>=120_0_0","24<40m","27.4.a",216467.5,436903.4,48300.55,NA,NA,"NO",6120
"6121","WHB",2015,1,"OTB_DEF_16-31_0_0","=40m","27.4.a",36615.88,85592.59,9462.432,NA,NA,"NO",6121
"6122","WHB",2015,1,"OTB_DEF_16-31_0_0","24<40m","27.4.a",801895.1,1575705,174197.3,NA,NA,"NO",6122
"6123","WHB",2015,1,"OTM_DEF_32-69_0_0","=40m","27.4.b",330000,653400,72234.68,NA,NA,"NO",6123
"6124","WHB",2015,2,"MIS_MIS_0_0_0","=40m","27.4.a",569391.6,1053374,116452.6,NA,NA,"NO",6124
"6125","WHB",2015,2,"MIS_MIS_0_0_0","=40m","27.6.a",968701.3,1832298,202564.3,NA,NA,"NO",6125
"6126","WHB",2015,2,"OTB_CRU_<16_0_0","=40m","27.4.a",601326.8,1121888,124026.9,NA,NA,"NO",6126
"6127","WHB",2015,2,"OTB_CRU_>=120_0_0","24<40m","27.4.a",239705.2,521196.6,57619.32,NA,NA,"NO",6127
"6128","WHB",2015,2,"OTB_CRU_16-31_0_0","=40m","27.4.a",1123833,2060840,227830,NA,NA,"NO",6128
"6129","WHB",2015,2,"OTB_CRU_32-69_0_0","=40m","27.4.a",249427.7,503041.4,55612.23,NA,NA,"NO",6129
"6130","WHB",2015,2,"OTB_DEF_<16_0_0","=40m","27.4.a",576872.7,1096443,121214,NA,NA,"NO",6130
"6131","WHB",2015,2,"OTB_DEF_<16_0_0","24<40m","27.4.a",616104.1,1134861,125461.1,NA,NA,"NO",6131
"6132","WHB",2015,2,"OTB_DEF_>=120_0_0","=40m","27.4.a",617281.3,1218821,134743.1,NA,NA,"NO",6132
"6133","WHB",2015,2,"OTB_DEF_>=120_0_0","24<40m","27.4.a",450432.2,965221.8,106707.2,NA,NA,"NO",6133
"6134","WHB",2015,2,"OTB_DEF_16-31_0_0","=40m","27.4.a",5659420,11524247,1274029,NA,NA,"NO",6134
"6135","WHB",2015,2,"OTB_DEF_16-31_0_0","24<40m","27.4.a",1480535,3011443,332921,NA,NA,"NO",6135
"6136","WHB",2015,2,"OTB_DEF_32-69_0_0","=40m","27.4.a",4666340,10072806,1113569,NA,NA,"NO",6136
"6137","WHB",2015,2,"OTB_DEF_32-69_0_0","=40m","27.4.b",29015.66,64248.4,7102.789,NA,NA,"NO",6137
"6138","WHB",2015,2,"OTB_SPF_>=120_0_0","24<40m","27.4.a",12251.21,21456.97,2372.111,NA,NA,"NO",6138
"6139","WHB",2015,2,"OTB_SPF_16-31_0_0","=40m","27.4.a",7036.334,13045.8,1442.239,NA,NA,"NO",6139
"6140","WHB",2015,2,"OTB_SPF_16-31_0_0","24<40m","27.4.a",3200,29200,3228.118,NA,NA,"NO",6140
"6141","WHB",2015,2,"OTM_DEF_<16_0_0","=40m","27.4.a",44892.82,77215.64,8536.344,NA,NA,"NO",6141
"6142","WHB",2015,2,"OTM_DEF_<16_0_0","=40m","27.6.a",1316654,2507822,277244.7,NA,NA,"NO",6142
"6143","WHB",2015,2,"OTM_DEF_16-31_0_0","=40m","27.4.a",270966.4,642718.5,71053.82,NA,NA,"NO",6143
"6144","WHB",2015,2,"OTM_DEF_16-31_0_0","=40m","27.6.a",4690031,9004128,995424.3,NA,NA,"NO",6144
"6145","WHB",2015,2,"OTM_DEF_32-39_0_0","=40m","27.6.a",3202252,6173408,682482.6,NA,NA,"NO",6145
"6146","WHB",2015,2,"OTM_DEF_32-69_0_0","=40m","27.4.a",627235.2,1126819,124572,NA,NA,"NO",6146
"6147","WHB",2015,2,"OTM_DEF_40-54_0_0","=40m","27.6.a",10574280,19612869,2168242,NA,NA,"NO",6147
"6148","WHB",2015,2,"OTM_DEF_55-64_0_0","=40m","27.6.a",753024.9,1072307,118545.7,NA,NA,"NO",6148
"6149","WHB",2015,2,"PS_DEF_>0_0_0","=40m","27.6.a",1718686,3242251,358437.4,NA,NA,"NO",6149
"6150","WHB",2015,2,"PTM_DEF_16-31_0_0","=40m","27.6.a",5133658,9538483,1054498,NA,NA,"NO",6150
"6151","WHB",2015,2,"PTM_DEF_32-39_0_0","=40m","27.6.a",7531149,14249222,1575280,NA,NA,"NO",6151
"6152","WHB",2015,2,"PTM_DEF_32-69_0_0","=40m","27.4.a",163793,295548.5,32673.48,NA,NA,"NO",6152
"6153","WHB",2015,2,"PTM_DEF_40-54_0_0","=40m","27.6.a",45021289,85023874,9399559,NA,NA,"NO",6153
"6154","WHB",2015,2,"PTM_DEF_55-64_0_0","=40m","27.6.a",4766584,8841094,977400.6,NA,NA,"NO",6154
"6155","WHB",2015,2,"PTM_DEF_70-99_0_0","=40m","27.6.a",1496069,2692924,297708.1,NA,NA,"NO",6155
"6156","WHB",2015,3,"MIS_MIS_0_0_0","=40m","27.4.a",149125.5,314776.1,34799.12,NA,NA,"NO",6156
"6157","WHB",2015,3,"OTB_CRU_<16_0_0","=40m","27.4.a",119178,226786.2,25071.67,NA,NA,"NO",6157
"6158","WHB",2015,3,"OTB_CRU_16-31_0_0","=40m","27.4.a",691848,NA,NA,NA,NA,"NO",6158
"6159","WHB",2015,3,"OTB_CRU_16-31_0_0","24<40m","27.4.a",839720.3,1633342,180569.2,NA,NA,"NO",6159
"6160","WHB",2015,3,"OTB_CRU_32-69_0_0","=40m","27.4.a",464512.7,1033607,114267.3,NA,NA,"NO",6160
"6161","WHB",2015,3,"OTB_DEF_<16_0_0","=40m","27.4.a",46005.69,92213.32,10194.37,NA,NA,"NO",6161
"6162","WHB",2015,3,"OTB_DEF_>=120_0_0","24<40m","27.4.a",51817.24,112531.5,12440.58,NA,NA,"NO",6162
"6163","WHB",2015,3,"OTB_DEF_16-31_0_0","=40m","27.4.a",2412864,NA,NA,NA,NA,"NO",6163
"6164","WHB",2015,3,"OTB_DEF_16-31_0_0","24<40m","27.4.a",961256.8,2303630,254670.9,NA,NA,"NO",6164
"6165","WHB",2015,3,"OTB_DEF_32-69_0_0","=40m","27.4.a",1584001,3780693,417963.1,NA,NA,"NO",6165
"6166","WHB",2015,3,"OTB_DEF_32-69_0_0","=40m","27.4.b",227120.5,659680,72928.94,NA,NA,"NO",6166
"6167","WHB",2015,3,"OTB_SPF_16-31_0_0","=40m","27.4.a",182881.1,NA,NA,NA,NA,"NO",6167
"6168","WHB",2015,3,"OTM_DEF_16-31_0_0","=40m","27.4.a",1249904,2991549,330721.7,NA,NA,"NO",6168
"6169","WHB",2015,4,"OTB_CRU_<16_0_0","=40m","27.4.a",32188.39,69800.2,7716.552,NA,NA,"NO",6169
"6170","WHB",2015,4,"OTB_CRU_16-31_0_0","=40m","27.4.a",34920.2,74030.88,8184.262,NA,NA,"NO",6170
"6171","WHB",2015,4,"OTB_CRU_16-31_0_0","24<40m","27.4.a",314659.2,773344.6,85494.79,NA,NA,"NO",6171
"6172","WHB",2015,4,"OTB_CRU_32-69_0_0","=40m","27.4.a",147011.6,341297,37731.07,NA,NA,"NO",6172
"6173","WHB",2015,4,"OTB_DEF_>=120_0_0","24<40m","27.4.a",186037.2,527193.6,58282.31,NA,NA,"NO",6173
"6174","WHB",2015,4,"OTB_DEF_16-31_0_0","=40m","27.4.a",2041338,NA,NA,NA,NA,"NO",6174
"6175","WHB",2015,4,"OTB_DEF_16-31_0_0","24<40m","27.4.a",1224342,3157433,349060.5,NA,NA,"NO",6175
"6176","WHB",2015,4,"OTB_DEF_32-69_0_0","=40m","27.3.a.20",48626.61,113768.3,12577.32,NA,NA,"NO",6176
"6177","WHB",2015,4,"OTB_DEF_32-69_0_0","=40m","27.4.a",437230.4,1265674,139922.8,NA,NA,"NO",6177
"6178","WHB",2015,4,"OTB_DEF_32-69_0_0","=40m","27.4.b",74811.88,213873.5,23644.14,NA,NA,"NO",6178
"6179","WHB",2015,4,"OTB_SPF_16-31_0_0","=40m","27.4.a",54558.49,137282.7,15176.88,NA,NA,"NO",6179
"6180","WHB",2015,4,"OTM_DEF_16-31_0_0","=40m","27.4.a",137626.3,372806.1,41214.46,NA,NA,"NO",6180
"6181","WHB",2015,4,"OTM_DEF_32-69_0_0","=40m","27.4.a",292597.3,761057.2,84136.4,NA,NA,"NO",6181
"6182","WHB",2016,1,"MIS_MIS_0_0_0","=40m","27.4.a",97088.96,309896.2,34259.65,NA,NA,"NO",6182
"6183","WHB",2016,1,"OTB_DEF_16-31_0_0","=40m","27.4.a",15244.78,54569.17,6032.731,NA,NA,"NO",6183
"6184","WHB",2016,1,"OTB_DEF_16-31_0_0","=40m","27.6.a",2581209,7190743,794951,NA,NA,"NO",6184
"6185","WHB",2016,1,"OTB_DEF_16-31_0_0","24<40m","27.4.a",557791,1587132,175460.6,NA,NA,"NO",6185
"6186","WHB",2016,1,"OTB_DEF_32-69_0_0","24<40m","27.4.a",71905.49,251132,27763.15,NA,NA,"NO",6186
"6187","WHB",2016,1,"OTM_DEF_32-39_0_0","=40m","27.6.a",349991.3,925026.9,102263.6,NA,NA,"NO",6187
"6188","WHB",2016,1,"OTM_DEF_40-54_0_0","=40m","27.6.a",6365287,17672047,1953680,NA,NA,"NO",6188
"6189","WHB",2016,1,"PTM_DEF_32-39_0_0","=40m","27.6.a",1277002,3495921,386481.1,NA,NA,"NO",6189
"6190","WHB",2016,1,"PTM_DEF_40-54_0_0","=40m","27.6.a",22859995,64171164,7094251,NA,NA,"NO",6190
"6191","WHB",2016,1,"PTM_DEF_55-64_0_0","=40m","27.6.a",4319269,12171458,1345579,NA,NA,"NO",6191
"6192","WHB",2016,2,"MIS_MIS_0_0_0","=40m","27.4.a",1216727,4125685,456102.7,NA,NA,"NO",6192
"6193","WHB",2016,2,"MIS_MIS_0_0_0","=40m","27.6.a",1065336,2801834,309748.4,NA,NA,"NO",6193
"6194","WHB",2016,2,"MIS_MIS_0_0_0","24<40m","27.4.a",71328.75,204929.5,22655.37,NA,NA,"NO",6194
"6195","WHB",2016,2,"OTB_CRU_<16_0_0","=40m","27.4.a",196748.3,NA,NA,NA,NA,"NO",6195
"6196","WHB",2016,2,"OTB_CRU_16-31_0_0","=40m","27.4.a",259933.1,875248.2,96760.44,NA,NA,"NO",6196
"6197","WHB",2016,2,"OTB_CRU_32-69_0_0","=40m","27.4.a",889706.7,2688948,297268.6,NA,NA,"NO",6197
"6198","WHB",2016,2,"OTB_CRU_32-69_0_0","24<40m","27.4.a",63848.59,223222.4,24677.68,NA,NA,"NO",6198
"6199","WHB",2016,2,"OTB_DEF_<16_0_0","=40m","27.4.a",679000.7,NA,NA,NA,NA,"NO",6199
"6200","WHB",2016,2,"OTB_DEF_>=120_0_0","=40m","27.4.a",225972.2,NA,NA,NA,NA,"NO",6200
"6201","WHB",2016,2,"OTB_DEF_16-31_0_0","=40m","27.4.a",4991424,NA,NA,NA,NA,"NO",6201
